시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소,본번,부번,단지명,전용면적(㎡),층,등기신청일자,거래유형,중개사소재지,건물명,대지권면적(㎡),발표
마산동,672-3,아파트,,,,202311,11,48500,2018.0,김포한강8로 173-59,,,,672,3.0,e편한세상한강신도시2차,84.9791,15.0, ,중개거래,경기 김포시,,,발표후
마산동,672-3,아파트,,,,202311,3,40500,2018.0,김포한강8로 173-59,,,,672,3.0,e편한세상한강신도시2차,84.9791,1.0,20231109,중개거래,경기 김포시,,,발표후
운양동,1305-1,아파트,,,,202311,29,41600,2017.0,김포대로 1430,,,,1305,1.0,한강신도시리버에일린의뜰,84.9023,2.0,20240105,중개거래,경기 김포시,,,발표후
구래동,Jun.74,아파트,,,,202311,9,40800,2014.0,김포한강4로420번길 164,,,,6874,6.0,호수마을이편한세상,84.6499,7.0,20240129,중개거래,"경기 김포시, 인천 서구",,,발표후
운양동,1305-1,아파트,,,,202311,22,39800,2017.0,김포대로 1430,,,,1305,1.0,한강신도시리버에일린의뜰,84.9023,16.0,20231201,중개거래,경기 김포시,,,발표후
운양동,1301-1,아파트,,,,202311,27,50750,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,84.7624,4.0, ,중개거래,경기 김포시,,,발표후
운양동,1304-1,아파트,,,,202311,11,51800,2018.0,김포한강11로255번길 15,,,,1304,1.0,김포한강이랜드타운힐스,72.919,16.0,20231220,중개거래,경기 김포시,,,발표후
구래동,6873-19,아파트,,,,202311,24,49500,2018.0,김포한강9로 116,,,,6873,19.0,한강신도시반도유보라5차,104.3203,3.0,20231222,중개거래,경기 김포시,,,발표후
구래동,6873-19,아파트,,,,202311,2,50000,2018.0,김포한강9로 116,,,,6873,19.0,한강신도시반도유보라5차,101.8753,15.0,20231215,중개거래,경기 김포시,,,발표후
구래동,Jun.86,아파트,,,,202311,25,44500,2018.0,김포한강4로 487,,,,6886,6.0,한강신도시반도유보라4차,78.8309,8.0, ,중개거래,경기 김포시,,,발표후
구래동,Jun.86,아파트,,,,202311,24,49000,2018.0,김포한강4로 487,,,,6886,6.0,한강신도시반도유보라4차,87.0536,7.0,20231228,중개거래,경기 김포시,,,발표후
구래동,Jun.86,아파트,,,,202311,23,46500,2018.0,김포한강4로 487,,,,6886,6.0,한강신도시반도유보라4차,78.9889,14.0,20240124,중개거래,경기 김포시,,,발표후
구래동,Jun.86,아파트,,,,202311,8,52000,2018.0,김포한강4로 487,,,,6886,6.0,한강신도시반도유보라4차,87.0536,22.0,20240105,중개거래,경기 김포시,,,발표후
북변동,806,아파트,,,,202311,19,42000,2000.0,김포대로926번길 46,,,,806,0.0,풍년마을(삼성),108.755,10.0, ,중개거래,경기 김포시,,,발표후
구래동,6874-20,아파트,,,,202311,12,43300,2018.0,김포한강4로420번길 100,,,,6874,20.0,김포한강아이파크,84.9592,16.0,20240126,중개거래,경기 김포시,,,발표후
장기동,1626,아파트,,,,202311,21,42700,2008.0,김포한강2로 178,,,,1626,0.0,고창마을(이지더원),84.4385,7.0, ,중개거래,경기 김포시,,,발표후
마산동,639-8,아파트,,,,202311,25,34700,2013.0,김포한강8로 173-58,,,,639,8.0,은여울마을경남아너스빌,74.65,12.0,20240115,중개거래,경기 김포시,,,발표후
운양동,1304-5,아파트,,,,202311,3,48500,2014.0,김포한강11로 227,,,,1304,5.0,풍경마을래미안한강2차,84.98,6.0,20231226,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,1,64900,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,8.0,20240103,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,4,78000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,99.7494,11.0, ,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,6,57000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,74.9549,11.0, ,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,7,68500,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,6.0,20240130,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,14,83000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,111.9574,1.0, ,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,17,71000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9034,12.0,20240130,중개거래,경기 김포시,,,발표후
운양동,1434,아파트,,,,202311,23,30000,2000.0,김포한강11로 158,,,,1434,0.0,전원마을(월드6차4단지),84.98,2.0,20231215,중개거래,경기 김포시,,,발표후
운양동,1305-1,아파트,,,,202311,17,46000,2017.0,김포대로 1430,,,,1305,1.0,한강신도시리버에일린의뜰,84.8915,5.0, ,중개거래,경기 김포시,,,발표후
풍무동,795,아파트,,,,202311,25,43800,2018.0,풍무로68번길 10,,,,795,0.0,김포풍무꿈에그린더포레듀3단지,74.996,14.0,20231227,중개거래,경기 김포시,,,발표후
고촌읍,1284,아파트,,,,202311,6,65000,2014.0,고송로 7,,,,1284,0.0,김포고촌우방아이유쉘,128.933,11.0,20231220,중개거래,경기 김포시,,,발표후
걸포동,1561,아파트,,,,202311,30,60000,2010.0,걸포1로 10,,,,1561,0.0,오스타파라곤2단지,118.93,16.0, ,중개거래,경기 김포시,,,발표후
풍무동,775,아파트,,,,202311,11,46800,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,84.987,12.0, ,중개거래,경기 김포시,,,발표후
풍무동,775,아파트,,,,202311,7,46500,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,84.979,4.0,20231222,중개거래,경기 김포시,,,발표후
풍무동,775,아파트,,,,202311,3,50500,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,101.686,9.0, ,중개거래,"경기 김포시, 인천 계양구",,,발표후
풍무동,775,아파트,,,,202311,2,47000,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,84.987,15.0,20231116,중개거래,경기 김포시,,,발표후
풍무동,770,아파트,,,,202311,27,50800,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,101.686,5.0, ,중개거래,경기 김포시,,,발표후
풍무동,770,아파트,,,,202311,16,41400,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,84.987,1.0,20240115,중개거래,경기 김포시,,,발표후
풍무동,770,아파트,,,,202311,8,47700,2014.0,풍무로68번길 39,,,,770,0.0,한화유로메트로1차,84.979,15.0,20231219,중개거래,경기 김포시,,,발표후
감정동,705,아파트,,,,202311,8,29400,2021.0,감정로 87,,,,705,0.0,김포센트럴헤센1단지,59.9919,14.0,20231226,중개거래,경기 김포시,,,발표후
감정동,705,아파트,,,,202311,10,29500,2021.0,감정로 87,,,,705,0.0,김포센트럴헤센1단지,59.9919,5.0,20240119,중개거래,"경기 고양일산동구, 경기 김포시",,,발표후
풍무동,775,아파트,,,,202311,29,50000,2014.0,풍무로68번길 41,,,,775,0.0,한화유로메트로2차,101.748,14.0,20231227,중개거래,경기 김포시,,,발표후
감정동,705,아파트,,,,202311,18,30000,2021.0,감정로 87,,,,705,0.0,김포센트럴헤센1단지,59.9919,14.0,20231222,중개거래,경기 김포시,,,발표후
풍무동,BL 25--1,아파트,,,,202311,14,64000,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.927,21.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,11,63600,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.9206,27.0,20240103,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,11,61000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.0573,26.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,5,66500,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9706,25.0,20231124,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,8,54500,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.0573,1.0,20231130,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,9,57000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,59.9487,14.0,20240112,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,4,67500,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9706,12.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,11,66000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9782,21.0,20240119,중개거래,경기 김포시,,,발표후
운양동,1407-5,아파트,,,,202311,19,37000,2013.0,김포한강11로 179,,,,1407,5.0,한강신도시푸르지오,59.9478,8.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,18,56000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,59.9487,16.0,20240131,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,23,51000,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9751,25.0,20231221,중개거래,경기 김포시,,,발표후
하성면,613-6,아파트,,,,202311,24,15500,2023.0,애기봉로 866-12,,,,613,6.0,베스트드웰,34.115,2.0,20231128,직거래,-,,,발표후
풍무동,797,아파트,,,,202311,26,37900,2018.0,유현로33번길 73,,,,797,0.0,김포풍무꿈에그린더포레듀4단지,59.95,6.0,20240125,중개거래,경기 김포시,,,발표후
마산동,672-1,아파트,,,,202311,10,44800,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.991,24.0,20240105,중개거래,경기 김포시,,,발표후
마산동,640-5,아파트,,,,202311,28,34000,2017.0,김포한강8로 173-28,20231129.0,,,640,5.0,한강신도시반도유보라3차,59.9982,5.0, ,중개거래,경기 김포시,,,발표후
구래동,Jun.88,아파트,,,,202311,29,32500,2017.0,김포한강9로12번길 50,,,,6888,6.0,김포한강신도시모아엘가2차아파트,59.74,9.0,20240116,중개거래,경기 김포시,,,발표후
마산동,638-4,아파트,,,,202311,27,43000,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,21.0, ,중개거래,경기 김포시,,,발표후
마산동,638-4,아파트,,,,202311,27,42500,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.8977,6.0,20240119,중개거래,경기 김포시,,,발표후
마산동,638-4,아파트,,,,202311,24,43200,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,20.0, ,중개거래,경기 김포시,,,발표후
구래동,Feb.88,아파트,,,,202311,25,36000,2012.0,김포한강8로 377,,,,6888,2.0,구래역한강리슈빌,84.926,11.0,20240118,중개거래,경기 김포시,,,발표후
통진읍,134,아파트,,,,202311,24,18000,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,59.968,2.0, ,중개거래,경기 김포시,,,발표후
통진읍,134,아파트,,,,202311,20,21000,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,76.282,1.0,20240125,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,27,51700,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9699,1.0, ,중개거래,경기 김포시,,,발표후
통진읍,134,아파트,,,,202311,13,20000,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,76.282,5.0,20231130,중개거래,경기 김포시,,,발표후
통진읍,134,아파트,,,,202311,7,17000,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,59.968,7.0, ,중개거래,경기 김포시,,,발표후
통진읍,134,아파트,,,,202311,3,23000,1997.0,김포대로2270번길 29,,,,134,0.0,현대1,84.743,9.0, ,중개거래,경기 김포시,,,발표후
통진읍,513,아파트,,,,202311,15,35500,2021.0,마송1로 122,,,,513,0.0,e편한세상김포로얄하임,84.997,18.0,20231215,중개거래,경기 김포시,,,발표후
통진읍,513,아파트,,,,202311,20,33000,2021.0,마송1로 122,,,,513,0.0,e편한세상김포로얄하임,66.9656,14.0,20231229,직거래,-,,,발표후
통진읍,513,아파트,,,,202311,21,38500,2021.0,마송1로 122,,,,513,0.0,e편한세상김포로얄하임,84.9865,18.0,20240102,중개거래,경기 김포시,,,발표후
걸포동,1561,아파트,,,,202311,30,60000,2010.0,걸포1로 10,20231214.0,,,1561,0.0,오스타파라곤2단지,118.93,16.0, ,중개거래,경기 김포시,,,발표후
통진읍,130,아파트,,,,202311,14,25000,1999.0,김포대로 2282,,,,130,0.0,현대2,84.85,10.0,20240110,중개거래,경기 김포시,,,발표후
풍무동,759,아파트,,,,202311,8,66500,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),217.5,6.0,20240115,중개거래,경기 김포시,,,발표후
풍무동,797,아파트,,,,202311,30,45000,2018.0,유현로33번길 73,,,,797,0.0,김포풍무꿈에그린더포레듀4단지,74.996,8.0, ,중개거래,경기 김포시,,,발표후
통진읍,134,아파트,,,,202311,13,20000,1997.0,김포대로2270번길 29,20231129.0,,,134,0.0,현대1,76.282,5.0, ,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,23,44500,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,70.8647,21.0,20240109,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,23,53800,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9607,22.0,20240126,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,22,44000,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,70.8647,7.0, ,중개거래,경기 김포시,,,발표후
풍무동,759,아파트,,,,202311,15,53500,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),176.65,11.0,20231213,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,11,63600,2018.0,유현로 215,20231204.0,,,24,1.0,풍무 센트럴 푸르지오,72.9206,27.0, ,중개거래,경기 김포시,,,발표후
풍무동,759,아파트,,,,202311,18,43000,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),118.63,15.0, ,중개거래,경기 김포시,,,발표후
사우동,857,아파트,,,,202311,10,30700,1998.0,풍년로 19,,,,857,0.0,풍년마을(흥화),59.94,8.0,20240131,중개거래,경기 김포시,,,발표후
사우동,911,아파트,,,,202311,16,29000,1998.0,사우로 12,,,,911,0.0,풍년마을(현대),59.995,1.0,20231201,중개거래,서울 강서구,,,발표후
사우동,857,아파트,,,,202311,19,28500,1998.0,풍년로 19,,,,857,0.0,풍년마을(진흥),59.94,8.0, ,중개거래,경기 김포시,,,발표후
사우동,856,아파트,,,,202311,29,40000,1998.0,풍년로 9,,,,856,0.0,풍년마을(삼보),84.452,4.0, ,중개거래,경기 김포시,,,발표후
양촌읍,3019,아파트,,,,202311,27,26000,2010.0,황금로89번길 25,,,,3019,0.0,자연앤데시앙(금빛마을),84.945,11.0,20231211,중개거래,경기 김포시,,,발표후
고촌읍,BL-A1,아파트,,,,202311,1,65000,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,99.7494,1.0,20231227,중개거래,경기 김포시,,,발표후
감정동,696,아파트,,,,202311,4,39600,2012.0,중봉로 1-1,,,,696,0.0,김포한강신안실크밸리3차,84.8026,6.0,20240119,중개거래,경기 김포시,,,발표후
운양동,1300-3,아파트,,,,202311,4,46800,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.1119,24.0,20231212,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,22,76500,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,99.7494,3.0, ,중개거래,"경기 김포시, 서울 영등포구",,,발표후
고촌읍,BL-A2,아파트,,,,202311,23,64000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,12.0, ,중개거래,경기 김포시,,,발표후
운양동,1436,아파트,,,,202311,25,41200,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),84.252,5.0,20231218,중개거래,경기 시흥시,,,발표후
운양동,1436,아파트,,,,202311,8,26800,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),59.5305,14.0,20231222,중개거래,경기 김포시,,,발표후
운양동,1436,아파트,,,,202311,8,26300,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),59.5305,3.0, ,중개거래,경기 김포시,,,발표후
고촌읍,BL-A2,아파트,,,,202311,29,66000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9034,2.0,20231229,중개거래,경기 김포시,,,발표후
운양동,999-2,아파트,,,,202311,23,20000,1994.0,운양로 176,,,,999,2.0,성창,94.0,6.0,20231214,중개거래,경기 김포시,,,발표후
운양동,1325-7,아파트,,,,202311,25,41000,2012.0,김포한강11로 38,,,,1325,7.0,모담마을한강화성파크드림,84.999,3.0, ,중개거래,경기 김포시,,,발표후
운양동,1325-7,아파트,,,,202311,23,40000,2012.0,김포한강11로 38,,,,1325,7.0,모담마을한강화성파크드림,84.9959,17.0, ,중개거래,경기 김포시,,,발표후
운양동,1300-3,아파트,,,,202311,4,41500,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.4267,3.0, ,중개거래,경기 김포시,,,발표후
풍무동,766,아파트,,,,202311,10,55000,2010.0,풍무로96번길 100,20240119.0,,,766,0.0,풍무자이2단지,133.393,12.0, ,중개거래,경기 김포시,,,발표후
풍무동,766,아파트,,,,202311,5,51000,2010.0,풍무로96번길 100,,,,766,0.0,풍무자이2단지,106.4038,12.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 25--1,아파트,,,,202311,21,60500,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.9873,13.0,20231204,직거래,-,,,발표후
감정동,550-1,아파트,,,,202311,9,11000,1992.0,감정로 3,,,,550,1.0,신한,47.76,1.0,20231211,중개거래,경기 김포시,,,발표후
풍무동,147,아파트,,,,202311,8,42000,2000.0,양도로 46,,,,147,0.0,양도마을(서해그랑블),108.6002,14.0,20231208,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,4,67200,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9553,10.0,20240104,중개거래,경기 김포시,,,발표후
감정동,706,아파트,,,,202311,2,26900,2022.0,감정로 85,,,,706,0.0,김포센트럴헤센2단지,59.9941,6.0,20231129,중개거래,경기 김포시,,,발표후
풍무동,BL 25--1,아파트,,,,202311,14,57000,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,72.1871,17.0,20231226,중개거래,경기 김포시,,,발표후
풍무동,BL 25--1,아파트,,,,202311,10,60000,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,84.9914,12.0, ,중개거래,경기 김포시,,,발표후
장기동,2187,아파트,,,,202311,13,49000,2017.0,태장로 846,,,,2187,0.0,한강센트럴자이2단지,84.9751,15.0,20231220,중개거래,경기 김포시,,,발표후
장기동,2187,아파트,,,,202311,15,49500,2017.0,태장로 846,,,,2187,0.0,한강센트럴자이2단지,84.9751,14.0,20240110,중개거래,경기 김포시,,,발표후
장기동,2187,아파트,,,,202311,22,48000,2017.0,태장로 846,,,,2187,0.0,한강센트럴자이2단지,84.9699,17.0, ,중개거래,"경기 김포시, 대전 서구",,,발표후
장기동,2187,아파트,,,,202311,28,58500,2017.0,태장로 846,,,,2187,0.0,한강센트럴자이2단지,100.2089,8.0,20231229,중개거래,경기 김포시,,,발표후
장기동,2187,아파트,,,,202311,28,51000,2017.0,태장로 846,,,,2187,0.0,한강센트럴자이2단지,84.9699,11.0, ,중개거래,경기 김포시,,,발표후
풍무동,797,아파트,,,,202311,28,39000,2018.0,유현로33번길 73,,,,797,0.0,김포풍무꿈에그린더포레듀4단지,59.95,15.0,20240118,중개거래,경기 김포시,,,발표후
감정동,696,아파트,,,,202311,4,41000,2012.0,중봉로 1-1,,,,696,0.0,김포한강신안실크밸리3차,84.8026,12.0,20231228,중개거래,"경기 김포시, 서울 강남구",,,발표후
감정동,696,아파트,,,,202311,21,40300,2012.0,중봉로 1-1,,,,696,0.0,김포한강신안실크밸리3차,84.8674,1.0,20231211,중개거래,경기 김포시,,,발표후
감정동,696,아파트,,,,202311,22,59000,2012.0,중봉로 1-1,,,,696,0.0,김포한강신안실크밸리3차,118.014,8.0, ,중개거래,경기 김포시,,,발표후
감정동,694,아파트,,,,202311,13,23200,2001.0,감정로 75,,,,694,0.0,신안실크밸리2,84.705,7.0,20231220,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,28,62500,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.9206,21.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,27,59900,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.9206,7.0,20240119,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,24,55000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.0573,1.0,20231201,직거래,-,,,발표후
풍무동,BL 24--1,아파트,,,,202311,19,56000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,72.0573,1.0, ,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,18,64600,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9782,16.0,20240125,중개거래,경기 김포시,,,발표후
마산동,672-1,아파트,,,,202311,18,43500,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.8977,6.0,20231130,중개거래,경기 김포시,,,발표후
구래동,Apr.88,아파트,,,,202311,30,43000,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,84.8,25.0, ,중개거래,"경기 김포시, 서울 구로구",,,발표후
통진읍,568,아파트,,,,202311,27,29000,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9961,5.0,20240115,중개거래,"경기 김포시, 서울 동작구",,,발표후
풍무동,748,아파트,,,,202311,9,33500,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),79.9966,5.0, ,중개거래,경기 김포시,,,발표후
장기동,1865-4,아파트,,,,202311,4,51500,2020.0,김포한강2로 361,,,,1865,4.0,호반베르디움더퍼스트,101.6237,6.0,20231220,중개거래,경기 김포시,,,발표후
장기동,1865-4,아파트,,,,202311,4,53500,2020.0,김포한강2로 361,,,,1865,4.0,호반베르디움더퍼스트,101.953,15.0, ,중개거래,경기 김포시,,,발표후
장기동,2193,아파트,,,,202311,22,50900,2017.0,태장로 845,,,,2193,0.0,한강센트럴자이1단지,84.9751,5.0,20240122,중개거래,경기 김포시,,,발표후
풍무동,797,아파트,,,,202311,18,46000,2018.0,유현로33번길 73,,,,797,0.0,김포풍무꿈에그린더포레듀4단지,74.996,21.0,20240119,중개거래,경기 김포시,,,발표후
풍무동,748,아파트,,,,202311,28,29500,2002.0,풍무로69번길 51,,,,748,0.0,당곡마을(월드메르디앙),55.7447,12.0,20240119,중개거래,경기 김포시,,,발표후
풍무동,797,아파트,,,,202311,6,39500,2018.0,유현로33번길 73,,,,797,0.0,김포풍무꿈에그린더포레듀4단지,59.929,16.0, ,중개거래,경기 김포시,,,발표후
걸포동,1561,아파트,,,,202311,3,59000,2010.0,걸포1로 10,,,,1561,0.0,오스타파라곤2단지,119.72,5.0,20231103,중개거래,경기 김포시,,,발표후
운양동,1407-5,아파트,,,,202311,5,35900,2013.0,김포한강11로 179,,,,1407,5.0,한강신도시푸르지오,59.9427,11.0,20231116,중개거래,경기 김포시,,,발표후
운양동,1331-1,아파트,,,,202311,8,46500,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.93,14.0,20231220,중개거래,경기 김포시,,,발표후
운양동,1407-5,아파트,,,,202311,20,35000,2013.0,김포한강11로 179,,,,1407,5.0,한강신도시푸르지오,59.9478,11.0,20231215,중개거래,경기 김포시,,,발표후
걸포동,BL-2-1,아파트,,,,202311,13,48000,2019.0,걸포1로 40,,,,2,1.0,한강파크뷰우방아이유쉘,84.8318,4.0,20231121,중개거래,인천 서구,,,발표후
북변동,690,아파트,,,,202311,23,25300,1995.0,북변1로16번길 34,,,,690,0.0,산호,59.61,7.0,20240126,중개거래,경기 김포시,,,발표후
북변동,690,아파트,,,,202311,24,24000,1995.0,북변1로16번길 34,,,,690,0.0,산호,59.61,10.0,20240119,중개거래,경기 김포시,,,발표후
구래동,Apr.88,아파트,,,,202311,27,36000,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,74.99,16.0,20231221,중개거래,경기 김포시,,,발표후
장기동,1629,아파트,,,,202311,22,42000,2009.0,김포한강2로 192,,,,1629,0.0,고창마을(자연앤어울림),84.85,11.0,20231124,중개거래,경기 김포시,,,발표후
장기동,1886-2,아파트,,,,202311,7,39000,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.959,7.0,20231218,중개거래,경기 김포시,,,발표후
장기동,4.Apr,아파트,,,,202311,2,42500,2011.0,김포한강2로 11,,,,2004,4.0,수정마을(쌍용예가),84.561,7.0,20231208,중개거래,경기 김포시,,,발표후
장기동,1885-10,아파트,,,,202311,10,39500,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,71.5521,7.0,20231229,중개거래,경기 김포시,,,발표후
고촌읍,1269,아파트,,,,202311,12,60000,2008.0,수기로 67-54,,,,1269,0.0,수기마을힐스테이트1단지,101.92,4.0,20240110,중개거래,경기 김포시,,,발표후
장기동,1865-4,아파트,,,,202311,21,51000,2020.0,김포한강2로 361,,,,1865,4.0,호반베르디움더퍼스트,101.6237,9.0,20240130,중개거래,경기 김포시,,,발표후
걸포동,1591,아파트,,,,202311,23,69500,2020.0,걸포2로 74,,,,1591,0.0,한강메트로자이2단지,84.9402,24.0, ,중개거래,경기 김포시,,,발표후
걸포동,1591,아파트,,,,202311,21,62800,2020.0,걸포2로 74,,,,1591,0.0,한강메트로자이2단지,74.9078,30.0,20240119,중개거래,경기 김포시,,,발표후
걸포동,1591,아파트,,,,202311,20,54500,2020.0,걸포2로 74,,,,1591,0.0,한강메트로자이2단지,59.9496,30.0, ,중개거래,경기 김포시,,,발표후
풍무동,797,아파트,,,,202311,3,39000,2018.0,유현로33번길 73,,,,797,0.0,김포풍무꿈에그린더포레듀4단지,59.95,20.0,20240122,중개거래,경기 김포시,,,발표후
풍무동,BL 24--1,아파트,,,,202311,1,67000,2018.0,유현로 215,,,,24,1.0,풍무 센트럴 푸르지오,84.9806,8.0,20240104,중개거래,경기 김포시,,,발표후
풍무동,743,아파트,,,,202311,3,33000,2001.0,풍무로 35,,,,743,0.0,당곡마을(현대),84.1464,8.0, ,중개거래,경기 김포시,,,발표후
장기동,1885-6,아파트,,,,202311,29,35500,2012.0,김포한강2로 229,,,,1885,6.0,한강호반베르디움,59.9366,17.0, ,중개거래,경기 김포시,,,발표후
풍무동,759,아파트,,,,202311,4,57500,2003.0,유현로 51,,,,759,0.0,유현마을(현대프라임빌),176.65,12.0,20231127,중개거래,경기 김포시,,,발표후
통진읍,568,아파트,,,,202311,20,27498,2023.0,율마로450번길 17,,,,568,0.0,김포마송디에트르퍼스티지,59.9306,2.0,20231205,직거래,-,,,발표후
