시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원),주택유형,메가서울,건물명
경기도 김포시 풍무동,,0,0,풍무 아도니스의 꿈 I,전세,20.18,202308,2,"11,500",0,6,2019.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 풍무동,893,893,0,풍무 아도니스의 꿈 I,전세,20.18,202308,4,"10,000",0,3,2019.0,풍무로 180,202308~202508,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,풍무 아도니스의 꿈 I,월세,20.18,202308,10,"2,000",30,9,2019.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 풍무동,893,893,0,풍무 아도니스의 꿈 I,전세,20.18,202308,14,"10,000",0,7,2019.0,풍무로 180,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,풍무 아도니스의 꿈 I,전세,20.18,202308,17,"10,000",0,4,2019.0, ,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,풍무 아도니스의 꿈 I,월세,20.18,202308,17,500,50,3,2019.0, ,202308~202408,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,,0,0,풍무 아도니스의 꿈 I,전세,20.18,202308,29,"10,000",0,7,2019.0, ,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,893,893,0,풍무 아도니스의 꿈 I,전세,20.18,202308,29,"10,500",0,7,2019.0,풍무로 180,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,827,827,0,풍무역 봄 빌딩,전세,21.79,202308,9,"9,000",0,6,2019.0,유현로237번길 88,-,-,-,,,오피스텔,발표전,
경기도 김포시 풍무동,832,832,0,풍무참존인터시티,월세,18.56,202308,18,500,53,2,2019.0,김포대로 739,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 풍무동,832,832,0,풍무참존인터시티,전세,18.56,202308,19,"10,380",0,8,2019.0,김포대로 739,202310~202510,갱신,-,"10,380",0.0,오피스텔,발표전,
경기도 김포시 풍무동,832,832,0,풍무참존인터시티,전세,18.56,202308,31,"10,500",0,3,2019.0,김포대로 739,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 걸포동,,0,0,한강메트로자이1단지,전세,24.12,202309,8,"12,500",0,24,2020.0, ,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 걸포동,,0,0,한강메트로자이1단지,월세,24.12,202309,20,500,50,25,2020.0, ,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 걸포동,,0,0,한강메트로자이1단지,월세,49.48,202309,23,"2,000",110,5,2020.0, ,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 걸포동,,0,0,한강메트로자이1단지,월세,24.12,202309,26,"3,000",40,7,2020.0, ,202309~202509,갱신,사용,"1,000",47.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1075,1075,0,1동(1075-0),월세,21.18,202309,18,500,40,7,2013.0,김포대로 349,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1075,1075,0,1동(1075-0),월세,21.18,202309,22,500,40,5,2013.0,김포대로 349,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1075,1075,0,1동(1075-0),월세,39.47,202309,23,500,40,3,2013.0,김포대로 349,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1064,1064,0,SKY SQUARE 3,월세,41.3,202309,5,"1,000",50,10,2019.0,고송로 6,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1064,1064,0,SKY SQUARE 3,월세,55.84,202309,18,"1,000",57,9,2019.0,고송로 6,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1064,1064,0,SKY SQUARE 3,전세,41.3,202309,19,"18,900",0,8,2019.0,고송로 6,202310~202410,갱신,사용,"18,900",0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-32,532,32,고촌 헤센스마트,월세,19.87,202309,8,500,50,11,2023.0,김포대로 328,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-32,532,32,고촌 헤센스마트,전세,34.67,202309,8,"16,500",0,5,2023.0,김포대로 328,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-32,532,32,고촌 헤센스마트,월세,19.87,202309,8,500,50,7,2023.0,김포대로 328,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-32,532,32,고촌 헤센스마트,월세,20.5,202309,10,500,60,11,2023.0,김포대로 328,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-78,532,78,김포뉴시티,월세,22.3,202309,6,500,45,5,2016.0,김포대로 340,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1077-2,1077,2,더 모스트 메트로,월세,58.48,202309,1,"4,300",100,4,2022.0,김포대로 345,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1077-2,1077,2,더 모스트 메트로,월세,40.8,202309,25,"4,300",74,8,2022.0,김포대로 345,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1062-6,1062,6,더모스트,전세,48.9,202309,4,"20,000",0,6,2020.0,장차로13번길 31,202312~202512,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1067-2,1067,2,라르 플레이스 김포,전세,43.6,202309,13,"17,000",0,12,2018.0,장차로5번길 9,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1067-2,1067,2,라르 플레이스 김포,월세,43.6,202309,17,"2,000",74,11,2018.0,장차로5번길 9,202311~202411,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1067-2,1067,2,라르 플레이스 김포,전세,41.43,202309,26,"19,000",0,12,2018.0,장차로5번길 9,202312~202512,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1065,1065,0,루체스타 라펠리체,전세,33.8,202309,21,"16,000",0,7,2020.0,장차로5번길 33,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,1065,1065,0,루체스타 라펠리체,월세,40.19,202309,22,"1,000",90,10,2020.0,장차로5번길 33,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-124,532,124,아라캐슬,전세,28.48,202309,15,"15,000",0,9,2021.0,김포대로 332,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-124,532,124,아라캐슬,전세,39.11,202309,21,"21,000",0,12,2021.0,김포대로 332,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-124,532,124,아라캐슬,월세,28.05,202309,22,"2,000",60,4,2021.0,김포대로 332,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 고촌읍 신곡리,532-124,532,124,아라캐슬,전세,28.05,202309,27,"15,000",0,5,2021.0,김포대로 332,202312~202512,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,19.56,202309,1,200,28,4,2019.0,김포한강4로 547,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,19.56,202309,4,300,40,15,2019.0,김포한강4로 547,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,29.38,202309,4,"3,000",35,5,2019.0,김포한강4로 547,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,19.56,202309,4,300,40,16,2019.0,김포한강4로 547,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,29.38,202309,8,"3,000",40,15,2019.0,김포한강4로 547,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,29.38,202309,14,300,48,11,2019.0,김포한강4로 547,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,20.34,202309,15,"2,000",25,20,2019.0,김포한강4로 547,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,월세,19.56,202309,19,300,40,18,2019.0,김포한강4로 547,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-79,6879,6,NK리움힐오피스텔,전세,27.18,202309,24,"11,500",0,18,2019.0,김포한강4로 547,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,2,"1,500",24,7,2018.0,김포한강9로75번길 158,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,전세,23.78,202309,2,"9,500",0,13,2018.0,김포한강9로75번길 158,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,30.65,202309,6,500,70,16,2018.0,김포한강9로75번길 158,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,30.67,202309,6,"1,000",60,5,2018.0,김포한강9로75번길 158,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,8,300,45,20,2018.0,김포한강9로75번길 158,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,9,500,45,19,2018.0,김포한강9로75번길 158,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,전세,23.78,202309,11,"9,200",0,5,2018.0,김포한강9로75번길 158,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,12,500,43,12,2018.0,김포한강9로75번길 158,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,14,300,48,9,2018.0,김포한강9로75번길 158,202310~202410,갱신,-,300,41.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,15,500,41,18,2018.0,김포한강9로75번길 158,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,전세,23.78,202309,16,"10,000",0,11,2018.0,김포한강9로75번길 158,202310~202510,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,전세,23.78,202309,18,"9,500",0,13,2018.0,김포한강9로75번길 158,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,18,300,43,9,2018.0,김포한강9로75번길 158,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,23.78,202309,19,500,38,16,2018.0,김포한강9로75번길 158,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,30.67,202309,22,500,60,5,2018.0,김포한강9로75번길 158,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jan-82,6882,1,e편한세상 시티 한강신도시,월세,30.65,202309,22,500,63,5,2018.0,김포한강9로75번길 158,202310~202410,갱신,-,500,63.0,오피스텔,발표전,
경기도 김포시 구래동,6871-45,6871,45,골든루체뷰 1차,월세,25.07,202309,21,200,65,6,2023.0,김포한강10로133번길 80,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-45,6871,45,골든루체뷰 1차,전세,25.32,202309,22,"12,000",0,4,2023.0,김포한강10로133번길 80,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-45,6871,45,골든루체뷰 1차,월세,33.71,202309,22,"2,000",70,2,2023.0,김포한강10로133번길 80,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-29,6871,29,김포 The럭스나인,월세,20.98,202309,9,200,42,3,2019.0,김포한강10로133번길 156,202309~202409,갱신,-,200,40.0,오피스텔,발표전,
경기도 김포시 구래동,6871-29,6871,29,김포 The럭스나인,월세,21.6,202309,12,300,35,5,2019.0,김포한강10로133번길 156,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-29,6871,29,김포 The럭스나인,월세,39.56,202309,21,"2,000",60,10,2019.0,김포한강10로133번길 156,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,4,500,29,4,2020.0,김포한강10로133번길 126,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,4,100,42,4,2020.0,김포한강10로133번길 126,202309~202312,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,6,300,33,10,2020.0,김포한강10로133번길 126,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,7,300,29,3,2020.0,김포한강10로133번길 126,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,12,300,33,4,2020.0,김포한강10로133번길 126,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,21,300,34,5,2020.0,김포한강10로133번길 126,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,25,300,35,2,2020.0,김포한강10로133번길 126,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,25,150,40,7,2020.0,김포한강10로133번길 126,202309~202403,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,21.6,202309,27,200,35,9,2020.0,김포한강10로133번길 126,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-41,6871,41,김포 The럭스나인 오피스텔,월세,26.32,202309,30,400,41,9,2020.0,김포한강10로133번길 126,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-36,6871,36,김포 더 럭스나인 D동,월세,20.98,202309,3,300,37,9,2020.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-36,6871,36,김포 더 럭스나인 D동,전세,20.98,202309,5,"8,000",0,9,2020.0, ,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-36,6871,36,김포 더 럭스나인 D동,월세,20.98,202309,7,300,29,4,2020.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-36,6871,36,김포 더 럭스나인 D동,월세,20.98,202309,8,"1,000",18,3,2020.0, ,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-36,6871,36,김포 더 럭스나인 D동,월세,20.98,202309,13,200,40,9,2020.0, ,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-81,6881,3,김포 안강 럭스나인,월세,27.89,202309,3,300,47,7,,김포한강9로75번길 132,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-81,6881,3,김포 안강 럭스나인,월세,27.89,202309,16,"1,000",60,18,,김포한강9로75번길 132,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-81,6881,3,김포 안강 럭스나인,전세,27.89,202309,22,"11,000",0,10,,김포한강9로75번길 132,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-81,6881,3,김포 안강 럭스나인,월세,21.67,202309,26,300,40,6,,김포한강9로75번길 132,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-50,6871,50,김포구래동하우스디어반 오피스텔,월세,18.56,202309,7,300,42,8,2020.0,김포한강10로133번길 52,202309~202408,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Dec-78,6878,12,김포한강 트루엘,월세,28.73,202309,13,400,58,12,2020.0,김포한강10로 170,202310~202404,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Dec-78,6878,12,김포한강 트루엘,월세,23.16,202309,14,"1,000",39,11,2020.0,김포한강10로 170,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Dec-78,6878,12,김포한강 트루엘,월세,23.16,202309,20,300,48,7,2020.0,김포한강10로 170,202309~202403,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Dec-78,6878,12,김포한강 트루엘,전세,23.16,202309,22,"10,000",0,12,2020.0,김포한강10로 170,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Dec-78,6878,12,김포한강 트루엘,월세,23.16,202309,26,300,48,3,2020.0,김포한강10로 170,202309~202403,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-26,6871,26,노블팰리스Ⅱ,전세,38.86,202309,1,"14,000",0,7,2019.0,대곶남로 736,202310~202510,갱신,-,"12,600",0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-26,6871,26,노블팰리스Ⅱ,월세,38.86,202309,10,"1,000",70,2,2019.0,대곶남로 736,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-26,6871,26,노블팰리스Ⅱ,전세,38.86,202309,12,"14,000",0,9,2019.0,대곶남로 736,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-26,6871,26,노블팰리스Ⅱ,전세,38.07,202309,15,"14,000",0,7,2019.0,대곶남로 736,202310~202510,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-26,6871,26,노블팰리스Ⅱ,전세,37.6,202309,22,"13,000",0,2,2019.0,대곶남로 736,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-26,6871,26,노블팰리스Ⅱ,전세,36.84,202309,26,"14,000",0,10,2019.0,대곶남로 736,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-86,6886,4,메트로타워 예미지,전세,84.98,202309,6,"24,000",0,6,2021.0,솔터로 22,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-58,6871,58,스위트엠 아크라시티 1차,전세,20.29,202309,3,"9,000",0,7,2020.0,김포한강10로133번길 76,202309~202509,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-58,6871,58,스위트엠 아크라시티 1차,전세,28.17,202309,11,"12,000",0,3,2020.0,김포한강10로133번길 76,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-46,6871,46,스위트엠 아크라시티 2차,월세,20.66,202309,1,300,35,4,2020.0,김포한강10로133번길 82,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-46,6871,46,스위트엠 아크라시티 2차,월세,20.66,202309,12,300,34,8,2020.0,김포한강10로133번길 82,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-46,6871,46,스위트엠 아크라시티 2차,월세,20.66,202309,15,"2,000",22,5,2020.0,김포한강10로133번길 82,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-46,6871,46,스위트엠 아크라시티 2차,월세,20.66,202309,18,300,40,10,2020.0,김포한강10로133번길 82,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-46,6871,46,스위트엠 아크라시티 2차,월세,20.66,202309,20,300,33,6,2020.0,김포한강10로133번길 82,202309~202409,갱신,-,300,32.0,오피스텔,발표전,
경기도 김포시 구래동,6871-46,6871,46,스위트엠 아크라시티 2차,월세,20.66,202309,27,300,35,4,2020.0,김포한강10로133번길 82,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-54,6871,54,스위트엠 아크라시티 3차,월세,26.71,202309,1,500,50,6,2021.0,김포한강10로133번길 56,202309~202408,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-54,6871,54,스위트엠 아크라시티 3차,월세,20.54,202309,2,"1,000",30,9,2021.0,김포한강10로133번길 56,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-47,6871,47,스위트엠 아크라시티2차 R동,월세,21.47,202309,2,300,30,5,2020.0,김포한강10로133번길 84,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,6871-47,6871,47,스위트엠 아크라시티2차 R동,월세,21.47,202309,2,300,37,6,2020.0,김포한강10로133번길 84,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-47,6871,47,스위트엠 아크라시티2차 R동,월세,21.47,202309,18,300,36,6,2020.0,김포한강10로133번길 84,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-79,6879,3,앨리츠골드 오피스텔,월세,27.46,202309,9,500,55,7,2019.0,김포한강4로 535,-,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Mar-79,6879,3,앨리츠골드 오피스텔,전세,21.65,202309,13,"9,100",0,4,2019.0,김포한강4로 535,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-79,6879,3,앨리츠골드 오피스텔,전세,27.46,202309,14,"13,000",0,16,2019.0,김포한강4로 535,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Mar-79,6879,3,앨리츠골드 오피스텔,월세,22.05,202309,19,300,40,13,2019.0,김포한강4로 535,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6878-14,6878,14,연세6차:라스토케,월세,28.21,202309,2,500,55,4,2018.0,김포한강8로 426,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-57,6871,57,연세Y7 두애틱,월세,29.48,202309,1,500,60,3,2020.0,김포한강10로133번길 74,202309~202408,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-57,6871,57,연세Y7 두애틱,월세,29.48,202309,6,500,55,3,2020.0,김포한강10로133번길 74,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,6871-57,6871,57,연세Y7 두애틱,전세,20.82,202309,20,"11,700",0,4,2020.0,김포한강10로133번길 74,202309~202409,갱신,-,"11,700",0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-78,6878,6,월드퍼스티오피스텔,전세,30.27,202309,14,"12,000",0,13,2019.0,김포한강4로 571,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-78,6878,6,월드퍼스티오피스텔,월세,30.27,202309,25,500,60,13,2019.0,김포한강4로 571,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jun-78,6878,6,월드퍼스티오피스텔,월세,30.27,202309,26,500,65,14,2019.0,김포한강4로 571,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-78,6878,4,유일 스카이 오피스텔,전세,19.74,202309,16,"8,400",0,7,2019.0,김포한강4로 565,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jul-78,6878,7,중일 라크리움,월세,20.69,202309,2,300,42,5,2021.0,김포한강10로 190,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jul-78,6878,7,중일 라크리움,전세,21.27,202309,14,"10,000",0,11,2021.0,김포한강10로 190,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Jul-78,6878,7,중일 라크리움,전세,20.69,202309,21,"10,000",0,12,2021.0,김포한강10로 190,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,월세,26.94,202309,2,300,50,4,2018.0,김포한강9로75번길 142,202309~202403,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,월세,35.24,202309,5,"4,000",45,18,2018.0,김포한강9로75번길 142,202310~202410,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,전세,21.5,202309,13,"8,500",0,5,2018.0,김포한강9로75번길 142,202309~202509,갱신,-,"9,500",0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,월세,26.94,202309,14,"1,000",48,9,2018.0,김포한강9로75번길 142,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,전세,35.24,202309,18,"10,000",0,19,2018.0,김포한강9로75번길 142,202311~202511,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,월세,21.5,202309,18,300,34,11,2018.0,김포한강9로75번길 142,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,월세,21.5,202309,18,300,42,5,2018.0,김포한강9로75번길 142,202310~202410,갱신,-,300,40.0,오피스텔,발표전,
경기도 김포시 구래동,Apr-81,6881,4,태림 더 끌리움 1차,월세,35.24,202309,20,500,65,18,2018.0,김포한강9로75번길 142,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Nov-78,6878,11,태림더끌리움 김포2차,월세,21.53,202309,5,400,45,9,2019.0,김포한강10로 176,202309~202409,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Nov-78,6878,11,태림더끌리움 김포2차,전세,21.53,202309,16,"9,000",0,10,2019.0,김포한강10로 176,202310~202510,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Nov-78,6878,11,태림더끌리움 김포2차,월세,21.47,202309,16,500,40,9,2019.0,김포한강10로 176,-,신규,-,0,0.0,오피스텔,발표전,
경기도 김포시 구래동,Nov-78,6878,11,태림더끌리움 김포2차,월세,21.47,202309,18,300,40,12,2019.0,김포한강10로 176,202310~202410,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Nov-78,6878,11,태림더끌리움 김포2차,월세,21.47,202309,19,300,37,6,2019.0,김포한강10로 176,202309~202403,-,-,,,오피스텔,발표전,
경기도 김포시 구래동,Sep-78,6878,9,한강신도시 세종헤르메스,전세,21.55,202309,2,"7,500",0,14,2020.0,김포한강10로 180,202309~202509,신규,-,0,0.0,오피스텔,발표전,
